,filename,basename,n_segments,n_train,n_val,n_test,part_new
282,sHVXhr7_EOs.000.wav,sHVXhr7_EOs,6.0,2.0,2.0,2.0,Test
283,vtOEl_Mg0Io.002.wav,vtOEl_Mg0Io,3.0,2.0,1.0,0.0,Val
284,8hW6WfYBP18.000.wav,8hW6WfYBP18,6.0,2.0,4.0,0.0,Train
285,zFVjcb45pjI.004.wav,zFVjcb45pjI,5.0,2.0,2.0,1.0,Train
286,kSk-rf7a1Ig.004.wav,kSk-rf7a1Ig,6.0,3.0,2.0,1.0,Train
287,dmycfNpiWCE.000.wav,dmycfNpiWCE,6.0,4.0,2.0,0.0,Train
288,ZvxUUh2wN7s.000.wav,ZvxUUh2wN7s,2.0,1.0,1.0,0.0,Train
289,xVJDjbiIjTo.002.wav,xVJDjbiIjTo,5.0,1.0,3.0,1.0,Val
290,7nJPNkWZDOY.004.wav,7nJPNkWZDOY,3.0,1.0,2.0,0.0,Test
291,twmdh5zdvfg.003.wav,twmdh5zdvfg,3.0,1.0,2.0,0.0,Train
292,pzG2VeUbefw.002.wav,pzG2VeUbefw,4.0,3.0,1.0,0.0,Train
293,nEm44UpCKmA.003.wav,nEm44UpCKmA,5.0,1.0,2.0,2.0,Val
294,Gtq5nfRlRx8.005.wav,Gtq5nfRlRx8,4.0,0.0,3.0,1.0,Val
295,gCd5bIDNAbI.003.wav,gCd5bIDNAbI,1.0,0.0,1.0,0.0,Train
296,X1EjfXX3NTk.001.wav,X1EjfXX3NTk,6.0,3.0,2.0,1.0,Train
297,t9wFHk9TM-U.000.wav,t9wFHk9TM-U,4.0,2.0,2.0,0.0,Val
298,bBqZyG-9ksM.004.wav,bBqZyG-9ksM,6.0,1.0,3.0,2.0,Train
299,PdE7qRRCz2c.000.wav,PdE7qRRCz2c,1.0,0.0,1.0,0.0,Val
300,mfGhtr0zy3k.005.wav,mfGhtr0zy3k,5.0,2.0,2.0,1.0,Train
301,8hW6WfYBP18.002.wav,8hW6WfYBP18,6.0,2.0,4.0,0.0,Train
302,o7rFDFvW300.001.wav,o7rFDFvW300,2.0,0.0,2.0,0.0,Test
303,HhC2cGFFZeY.002.wav,HhC2cGFFZeY,5.0,3.0,1.0,1.0,Train
304,CQR-eM3mTFU.000.wav,CQR-eM3mTFU,1.0,0.0,1.0,0.0,Train
305,ay4cdKr1I0o.002.wav,ay4cdKr1I0o,3.0,2.0,1.0,0.0,Train
306,5CRqN54uejE.004.wav,5CRqN54uejE,6.0,3.0,2.0,1.0,Train
307,fKrX-KXgXYM.001.wav,fKrX-KXgXYM,2.0,0.0,1.0,1.0,Val
308,a84s1DYag-I.003.wav,a84s1DYag-I,6.0,2.0,2.0,2.0,Val
309,i3s5XtbhSrE.004.wav,i3s5XtbhSrE,1.0,0.0,1.0,0.0,Train
310,NTATNIs2sSc.002.wav,NTATNIs2sSc,2.0,1.0,1.0,0.0,Train
311,BlvmREgt2C0.004.wav,BlvmREgt2C0,4.0,2.0,1.0,1.0,Train
312,75XbCb7G8kw.005.wav,75XbCb7G8kw,4.0,2.0,1.0,1.0,Test
313,dOFnHXRLEdM.002.wav,dOFnHXRLEdM,4.0,2.0,2.0,0.0,Test
314,6oL9yyc9iJc.005.wav,6oL9yyc9iJc,4.0,2.0,1.0,1.0,Val
315,GS7cBLgZKgk.005.wav,GS7cBLgZKgk,6.0,5.0,1.0,0.0,Train
316,OdwK_oMdfSU.001.wav,OdwK_oMdfSU,6.0,4.0,1.0,1.0,Val
317,cA3KzjBNr4M.001.wav,cA3KzjBNr4M,3.0,0.0,2.0,1.0,Train
318,HbGeoKBULAA.000.wav,HbGeoKBULAA,2.0,1.0,1.0,0.0,Val
319,kV7MFI2_ddo.004.wav,kV7MFI2_ddo,6.0,3.0,2.0,1.0,Train
320,b2Y41GrCrPs.005.wav,b2Y41GrCrPs,5.0,3.0,2.0,0.0,Test
321,o6JCQlOC3oE.001.wav,o6JCQlOC3oE,5.0,1.0,2.0,2.0,Val
322,gIWZPg1BxlU.000.wav,gIWZPg1BxlU,1.0,0.0,1.0,0.0,Train
323,mKsGK9nCTxw.004.wav,mKsGK9nCTxw,3.0,2.0,1.0,0.0,Val
324,OiDyfO2zB7s.005.wav,OiDyfO2zB7s,3.0,0.0,2.0,1.0,Train
325,5TYuLy7JLj4.003.wav,5TYuLy7JLj4,2.0,1.0,1.0,0.0,Train
326,c4XnKouozXU.005.wav,c4XnKouozXU,6.0,4.0,2.0,0.0,Train
327,OLFhKCgexRU.003.wav,OLFhKCgexRU,6.0,4.0,1.0,1.0,Train
328,twO6ceVTuII.004.wav,twO6ceVTuII,5.0,4.0,1.0,0.0,Train
329,keW8-eSiQ70.002.wav,keW8-eSiQ70,5.0,1.0,3.0,1.0,Train
330,NoHext7JXYU.004.wav,NoHext7JXYU,5.0,2.0,1.0,2.0,Train
331,_fJcW5234bY.003.wav,_fJcW5234bY,6.0,3.0,2.0,1.0,Train
332,XLKNGnpTO9k.004.wav,XLKNGnpTO9k,3.0,2.0,1.0,0.0,Train
333,JEualxMkaE4.001.wav,JEualxMkaE4,4.0,3.0,1.0,0.0,Train
334,SR1Q5M2urxY.005.wav,SR1Q5M2urxY,4.0,2.0,1.0,1.0,Train
335,VmXZ2jMWuvk.002.wav,VmXZ2jMWuvk,6.0,2.0,3.0,1.0,Train
336,JU_XfoyZIVM.000.wav,JU_XfoyZIVM,1.0,0.0,1.0,0.0,Test
337,8narByy2B5g.003.wav,8narByy2B5g,6.0,3.0,3.0,0.0,Train
338,UCKiPkp4ZkA.002.wav,UCKiPkp4ZkA,2.0,1.0,1.0,0.0,Train
339,EeI8iXLDfc0.003.wav,EeI8iXLDfc0,5.0,3.0,2.0,0.0,Val
340,c70zW-HoZUA.001.wav,c70zW-HoZUA,2.0,0.0,1.0,1.0,Train
341,jKHaHWuaU14.005.wav,jKHaHWuaU14,5.0,1.0,4.0,0.0,Train
342,dDi6vy-OZRg.001.wav,dDi6vy-OZRg,4.0,3.0,1.0,0.0,Train
343,oVSMxtPpQ0M.004.wav,oVSMxtPpQ0M,4.0,3.0,1.0,0.0,Train
344,cxJ0u6r0-pU.004.wav,cxJ0u6r0-pU,6.0,5.0,1.0,0.0,Val
345,TJJJfJfj46M.003.wav,TJJJfJfj46M,2.0,1.0,1.0,0.0,Train
346,_fFmEyvWgfA.001.wav,_fFmEyvWgfA,2.0,1.0,1.0,0.0,Train
347,ng42eoHytOA.004.wav,ng42eoHytOA,6.0,4.0,2.0,0.0,Train
348,39BJkEXJpgc.000.wav,39BJkEXJpgc,5.0,3.0,2.0,0.0,Train
349,f7E26XfU8rw.001.wav,f7E26XfU8rw,4.0,3.0,1.0,0.0,Val
350,DChmTb-c9uM.000.wav,DChmTb-c9uM,6.0,3.0,1.0,2.0,Train
351,rGNeR3p1jKU.004.wav,rGNeR3p1jKU,3.0,2.0,1.0,0.0,Test
352,K9ZTOb6PbfQ.003.wav,K9ZTOb6PbfQ,5.0,2.0,2.0,1.0,Train
353,mIQnQ8Nmj-c.000.wav,mIQnQ8Nmj-c,4.0,2.0,2.0,0.0,Test
354,Z3E1jkaNRKs.004.wav,Z3E1jkaNRKs,6.0,3.0,2.0,1.0,Train
355,jpPZVmzleAo.003.wav,jpPZVmzleAo,5.0,2.0,2.0,1.0,Train
356,HT_8WpgGqjk.005.wav,HT_8WpgGqjk,6.0,4.0,2.0,0.0,Val
357,_uNup91ZYw0.000.wav,_uNup91ZYw0,3.0,2.0,1.0,0.0,Train
358,Tg8a_iNEamM.003.wav,Tg8a_iNEamM,4.0,2.0,1.0,1.0,Train
359,yOzHZOg95Ug.002.wav,yOzHZOg95Ug,6.0,4.0,1.0,1.0,Train
360,WATt9OOVZh8.005.wav,WATt9OOVZh8,5.0,3.0,1.0,1.0,Train
361,85isLsZHZpo.005.wav,85isLsZHZpo,4.0,0.0,2.0,2.0,Val
362,mQpNe8f5xA8.001.wav,mQpNe8f5xA8,4.0,1.0,1.0,2.0,Train
363,me5UoRny6NU.000.wav,me5UoRny6NU,2.0,1.0,1.0,0.0,Val
364,4Qr1BjZhnpg.005.wav,4Qr1BjZhnpg,3.0,1.0,1.0,1.0,Val
365,IQdz0Pd-L2Y.000.wav,IQdz0Pd-L2Y,6.0,4.0,2.0,0.0,Test
366,jrhvXPaXo-0.001.wav,jrhvXPaXo-0,6.0,1.0,3.0,2.0,Test
367,3LAaFUSGvsU.000.wav,3LAaFUSGvsU,5.0,3.0,1.0,1.0,Test
368,2rV3Ibtdnvs.002.wav,2rV3Ibtdnvs,3.0,1.0,2.0,0.0,Val
369,r4BGKIXrD9c.002.wav,r4BGKIXrD9c,4.0,2.0,1.0,1.0,Train
370,jZl3Rq1MRQg.001.wav,jZl3Rq1MRQg,3.0,2.0,1.0,0.0,Train
371,O2wMPdp2-Is.003.wav,O2wMPdp2-Is,4.0,1.0,2.0,1.0,Train
372,8narByy2B5g.002.wav,8narByy2B5g,6.0,3.0,3.0,0.0,Train
373,u5mRlNCQ0BQ.001.wav,u5mRlNCQ0BQ,1.0,0.0,1.0,0.0,Train
374,GTmHSF6vNWc.000.wav,GTmHSF6vNWc,5.0,4.0,1.0,0.0,Train
375,CyzKot0CNyU.002.wav,CyzKot0CNyU,2.0,1.0,1.0,0.0,Test
376,7WixH0aSfqI.000.wav,7WixH0aSfqI,3.0,0.0,2.0,1.0,Train
377,RsYSOFRFszk.003.wav,RsYSOFRFszk,4.0,2.0,1.0,1.0,Test
378,7fOxteINSUg.005.wav,7fOxteINSUg,2.0,0.0,2.0,0.0,Train
379,7IegDaeNlik.001.wav,7IegDaeNlik,6.0,4.0,2.0,0.0,Train
380,tCnfvBwWVKw.001.wav,tCnfvBwWVKw,5.0,3.0,1.0,1.0,Test
381,sSR1a5XW7n4.005.wav,sSR1a5XW7n4,6.0,2.0,1.0,3.0,Train
382,y4Ej1YSEQf0.004.wav,y4Ej1YSEQf0,3.0,2.0,1.0,0.0,Train
383,NVvKBE5FTMk.001.wav,NVvKBE5FTMk,5.0,1.0,1.0,3.0,Test
384,O3_j0d7mq7k.003.wav,O3_j0d7mq7k,4.0,3.0,1.0,0.0,Train
385,Wx_oe0SxD9w.004.wav,Wx_oe0SxD9w,6.0,4.0,2.0,0.0,Train
386,uoLDJJMK5Gw.001.wav,uoLDJJMK5Gw,2.0,0.0,1.0,1.0,Train
387,u50B6bIkN9g.003.wav,u50B6bIkN9g,5.0,2.0,3.0,0.0,Train
388,cgT-3CHBmKs.001.wav,cgT-3CHBmKs,6.0,4.0,1.0,1.0,Train
389,LCafv-LfC3Y.002.wav,LCafv-LfC3Y,5.0,4.0,1.0,0.0,Test
390,DSYiLCGNDP0.001.wav,DSYiLCGNDP0,3.0,0.0,3.0,0.0,Test
391,3JzvXA-Zfbs.004.wav,3JzvXA-Zfbs,5.0,4.0,1.0,0.0,Test
392,c2LeNguVNrI.000.wav,c2LeNguVNrI,5.0,2.0,2.0,1.0,Train
393,39BJkEXJpgc.004.wav,39BJkEXJpgc,5.0,3.0,2.0,0.0,Train
394,cgGCyBMdGrA.004.wav,cgGCyBMdGrA,4.0,2.0,1.0,1.0,Test
395,L5PkZA1ErYY.000.wav,L5PkZA1ErYY,5.0,2.0,2.0,1.0,Train
396,u0ge93spFvY.000.wav,u0ge93spFvY,1.0,0.0,1.0,0.0,Test
397,UGp1GNK0GWg.002.wav,UGp1GNK0GWg,3.0,1.0,2.0,0.0,Train
398,Oe7ItP7gS4w.001.wav,Oe7ItP7gS4w,6.0,3.0,3.0,0.0,Train
399,FGkS4vJYOpM.003.wav,FGkS4vJYOpM,6.0,2.0,3.0,1.0,Train
400,gM_KAA-ejJA.000.wav,gM_KAA-ejJA,2.0,1.0,1.0,0.0,Train
401,WwmWN63mkT4.000.wav,WwmWN63mkT4,2.0,0.0,1.0,1.0,Train
402,Ff0WqsFl-1s.001.wav,Ff0WqsFl-1s,2.0,1.0,1.0,0.0,Val
403,jwcSbw4NDn0.000.wav,jwcSbw4NDn0,5.0,3.0,1.0,1.0,Val
404,aL0oPOOeoB8.000.wav,aL0oPOOeoB8,1.0,0.0,1.0,0.0,Val
405,XPV4pavXh94.000.wav,XPV4pavXh94,3.0,2.0,1.0,0.0,Train
406,ZxxRJRz2hf0.001.wav,ZxxRJRz2hf0,3.0,0.0,2.0,1.0,Test
407,MvWDky9ZaWU.004.wav,MvWDky9ZaWU,6.0,3.0,3.0,0.0,Val
408,kco35S1k5Ks.001.wav,kco35S1k5Ks,1.0,0.0,1.0,0.0,Val
409,0VnZngec8sc.002.wav,0VnZngec8sc,4.0,3.0,1.0,0.0,Train
410,6U2qLDZA5lQ.000.wav,6U2qLDZA5lQ,1.0,0.0,1.0,0.0,Train
411,Vyktsh14Kww.003.wav,Vyktsh14Kww,4.0,1.0,1.0,2.0,Val
412,IQdz0Pd-L2Y.002.wav,IQdz0Pd-L2Y,6.0,4.0,2.0,0.0,Test
413,xVJDjbiIjTo.003.wav,xVJDjbiIjTo,5.0,1.0,3.0,1.0,Val
414,4vJ69g7gAH4.000.wav,4vJ69g7gAH4,5.0,1.0,3.0,1.0,Val
415,PReOtefm17s.001.wav,PReOtefm17s,6.0,2.0,1.0,3.0,Test
416,xsLvl2qGrxU.004.wav,xsLvl2qGrxU,6.0,4.0,2.0,0.0,Train
417,JBiq9X_-r84.003.wav,JBiq9X_-r84,6.0,3.0,3.0,0.0,Test
418,Ay7bZ7Sgx9Q.005.wav,Ay7bZ7Sgx9Q,6.0,3.0,2.0,1.0,Train
419,FvjIziLzffo.000.wav,FvjIziLzffo,5.0,3.0,2.0,0.0,Test
420,SIpQm4G4DDg.002.wav,SIpQm4G4DDg,5.0,2.0,1.0,2.0,Train
421,7u0o63Z7q9E.000.wav,7u0o63Z7q9E,2.0,0.0,1.0,1.0,Train
422,PWM-bKcs2p8.003.wav,PWM-bKcs2p8,6.0,2.0,2.0,2.0,Train
423,y-0p6fGXLD0.003.wav,y-0p6fGXLD0,3.0,0.0,3.0,0.0,Train
424,FNHMXPaHll0.000.wav,FNHMXPaHll0,5.0,1.0,3.0,1.0,Train
425,slE2PWIwzus.003.wav,slE2PWIwzus,3.0,1.0,2.0,0.0,Val
426,m5kTITzj1bY.000.wav,m5kTITzj1bY,5.0,2.0,1.0,2.0,Val
427,nndDX4RgU1w.004.wav,nndDX4RgU1w,6.0,1.0,3.0,2.0,Test
428,mLZw7Hf8AYI.001.wav,mLZw7Hf8AYI,3.0,1.0,2.0,0.0,Val
429,xrxAyO8pKUo.000.wav,xrxAyO8pKUo,5.0,2.0,3.0,0.0,Val
430,E49FxumXPnc.000.wav,E49FxumXPnc,1.0,0.0,1.0,0.0,Val
431,CLGJCzz6tIU.002.wav,CLGJCzz6tIU,3.0,1.0,2.0,0.0,Train
432,qoztP0w5-Vo.003.wav,qoztP0w5-Vo,6.0,2.0,2.0,2.0,Train
433,W7BbL3NZvrU.003.wav,W7BbL3NZvrU,4.0,2.0,1.0,1.0,Train
434,dvU5jYExl0o.000.wav,dvU5jYExl0o,3.0,1.0,2.0,0.0,Train
435,mwjoabuP-GM.005.wav,mwjoabuP-GM,4.0,0.0,2.0,2.0,Train
436,blAjqQ0ja8Q.002.wav,blAjqQ0ja8Q,5.0,2.0,3.0,0.0,Train
437,kY_4WyAXxrQ.005.wav,kY_4WyAXxrQ,6.0,3.0,1.0,2.0,Train
438,FhCOvzMrNs8.003.wav,FhCOvzMrNs8,2.0,1.0,1.0,0.0,Test
439,8YQKwMdiaAE.000.wav,8YQKwMdiaAE,5.0,2.0,1.0,2.0,Train
440,K9ZTOb6PbfQ.002.wav,K9ZTOb6PbfQ,5.0,2.0,2.0,1.0,Train
441,LtTR6elruhU.000.wav,LtTR6elruhU,1.0,0.0,1.0,0.0,Val
442,7GRC7XjGzX8.000.wav,7GRC7XjGzX8,4.0,2.0,1.0,1.0,Train
443,3lV-sr3NOUo.005.wav,3lV-sr3NOUo,5.0,2.0,3.0,0.0,Train
444,Zwu5Y5r3Lrs.004.wav,Zwu5Y5r3Lrs,6.0,2.0,4.0,0.0,Train
445,9XqeGs2MMic.001.wav,9XqeGs2MMic,3.0,1.0,1.0,1.0,Val
446,sPMNhG1Sehc.001.wav,sPMNhG1Sehc,4.0,2.0,1.0,1.0,Train
447,hG0I7DLSSYg.004.wav,hG0I7DLSSYg,6.0,4.0,2.0,0.0,Train
448,Jh8yMyNZkuo.002.wav,Jh8yMyNZkuo,2.0,0.0,1.0,1.0,Train
449,WTzDOt2GO1M.001.wav,WTzDOt2GO1M,6.0,2.0,3.0,1.0,Val
450,G7hYffrZ1Hc.003.wav,G7hYffrZ1Hc,5.0,2.0,2.0,1.0,Train
451,TD2jIXMD-SM.004.wav,TD2jIXMD-SM,6.0,3.0,1.0,2.0,Train
452,R-qB2FX7ZbE.002.wav,R-qB2FX7ZbE,3.0,2.0,1.0,0.0,Val
453,Vk3scj5vhd4.002.wav,Vk3scj5vhd4,3.0,1.0,1.0,1.0,Test
454,ax8wm9K41og.002.wav,ax8wm9K41og,3.0,1.0,1.0,1.0,Test
455,_mvqVnzddCw.001.wav,_mvqVnzddCw,3.0,0.0,1.0,2.0,Train
456,4VwcU0ROy5k.000.wav,4VwcU0ROy5k,5.0,3.0,2.0,0.0,Train
457,Ay7bZ7Sgx9Q.000.wav,Ay7bZ7Sgx9Q,6.0,3.0,2.0,1.0,Train
458,LKBoLbWHJYI.001.wav,LKBoLbWHJYI,4.0,2.0,1.0,1.0,Train
459,5-mwIFjOWZ4.002.wav,5-mwIFjOWZ4,2.0,1.0,1.0,0.0,Test
460,6NjuNY4LfQc.001.wav,6NjuNY4LfQc,6.0,1.0,2.0,3.0,Val
461,-Wqk9eex6bQ.001.wav,-Wqk9eex6bQ,6.0,4.0,1.0,1.0,Val
462,mhvkJjOAjYI.001.wav,mhvkJjOAjYI,3.0,2.0,1.0,0.0,Test
463,4NzqG0XwOWg.003.wav,4NzqG0XwOWg,3.0,2.0,1.0,0.0,Train
464,ED70UxZkohc.004.wav,ED70UxZkohc,1.0,0.0,1.0,0.0,Train
465,RQeoo3idUJc.005.wav,RQeoo3idUJc,6.0,1.0,3.0,2.0,Val
466,MCr6FmFAhak.003.wav,MCr6FmFAhak,5.0,2.0,2.0,1.0,Train
467,7wsksuXYoMY.003.wav,7wsksuXYoMY,6.0,5.0,1.0,0.0,Val
468,T3v3-2tvV0s.005.wav,T3v3-2tvV0s,6.0,1.0,3.0,2.0,Train
469,ZYrFfvp7_Mo.001.wav,ZYrFfvp7_Mo,2.0,1.0,1.0,0.0,Train
470,DrlC4bEYcmw.001.wav,DrlC4bEYcmw,2.0,0.0,1.0,1.0,Val
471,3HA2W1s4oP8.004.wav,3HA2W1s4oP8,5.0,4.0,1.0,0.0,Train
472,ymrFbEMNBME.002.wav,ymrFbEMNBME,4.0,2.0,2.0,0.0,Train
473,k4eeYoHtnnI.002.wav,k4eeYoHtnnI,6.0,3.0,3.0,0.0,Val
474,Oe7ItP7gS4w.003.wav,Oe7ItP7gS4w,6.0,3.0,3.0,0.0,Train
475,SFHklR7lWCA.001.wav,SFHklR7lWCA,1.0,0.0,1.0,0.0,Val
476,2HU92Hfx8Lo.000.wav,2HU92Hfx8Lo,1.0,0.0,1.0,0.0,Train
477,Po4UGCJbCbw.003.wav,Po4UGCJbCbw,5.0,1.0,3.0,1.0,Train
478,kUpkeJDcxaE.001.wav,kUpkeJDcxaE,6.0,3.0,2.0,1.0,Train
479,O2wMPdp2-Is.005.wav,O2wMPdp2-Is,4.0,1.0,2.0,1.0,Train
480,eI_7SimPnnQ.004.wav,eI_7SimPnnQ,6.0,5.0,1.0,0.0,Val
481,qLV1a_611kA.005.wav,qLV1a_611kA,4.0,1.0,2.0,1.0,Test
482,UMMhvyjgRnM.005.wav,UMMhvyjgRnM,3.0,1.0,1.0,1.0,Train
483,tcmYlyeqwuI.001.wav,tcmYlyeqwuI,5.0,2.0,2.0,1.0,Val
484,8py6SksNsZQ.000.wav,8py6SksNsZQ,6.0,4.0,2.0,0.0,Train
485,8qG1sMihtPA.001.wav,8qG1sMihtPA,6.0,3.0,3.0,0.0,Train
486,2c42A4Z7qPE.002.wav,2c42A4Z7qPE,3.0,0.0,2.0,1.0,Train
487,2yUnXroXyeI.001.wav,2yUnXroXyeI,3.0,1.0,2.0,0.0,Val
488,shtirfEzWFA.003.wav,shtirfEzWFA,6.0,3.0,2.0,1.0,Train
489,x57nEfACdXA.000.wav,x57nEfACdXA,6.0,4.0,2.0,0.0,Train
490,ngB_cSxOjx0.005.wav,ngB_cSxOjx0,1.0,0.0,1.0,0.0,Train
491,twmdh5zdvfg.001.wav,twmdh5zdvfg,3.0,1.0,2.0,0.0,Train
492,ikCqtEGQbrg.003.wav,ikCqtEGQbrg,3.0,0.0,2.0,1.0,Val
493,4ZlcaXadwlo.002.wav,4ZlcaXadwlo,6.0,4.0,2.0,0.0,Train
494,MvWDky9ZaWU.001.wav,MvWDky9ZaWU,6.0,3.0,3.0,0.0,Val
495,JBiq9X_-r84.005.wav,JBiq9X_-r84,6.0,3.0,3.0,0.0,Test
496,Cvuu76B-bxA.004.wav,Cvuu76B-bxA,6.0,5.0,1.0,0.0,Train
497,YGrCXe2-fVk.005.wav,YGrCXe2-fVk,5.0,2.0,1.0,2.0,Val
498,qCFFW1dM8V8.000.wav,qCFFW1dM8V8,6.0,5.0,1.0,0.0,Train
499,Egogv6acOd0.005.wav,Egogv6acOd0,5.0,4.0,1.0,0.0,Train
500,si_gZCrLa4A.004.wav,si_gZCrLa4A,6.0,3.0,2.0,1.0,Test
501,zEyRyTnIw5I.004.wav,zEyRyTnIw5I,3.0,2.0,1.0,0.0,Train
502,xtDw9TlWiww.001.wav,xtDw9TlWiww,5.0,2.0,2.0,1.0,Train
503,2UqnC_rFcRQ.005.wav,2UqnC_rFcRQ,4.0,3.0,1.0,0.0,Test
504,uE2U_Y7QrIw.004.wav,uE2U_Y7QrIw,5.0,3.0,1.0,1.0,Train
505,XfUqFt2amrM.001.wav,XfUqFt2amrM,4.0,3.0,1.0,0.0,Test
506,P_wDFLJnW-o.003.wav,P_wDFLJnW-o,5.0,3.0,1.0,1.0,Train
507,2WuhWF4fAOQ.000.wav,2WuhWF4fAOQ,6.0,4.0,2.0,0.0,Train
508,aLvpOYqzErk.005.wav,aLvpOYqzErk,5.0,1.0,3.0,1.0,Train
509,noepjVnUVFY.002.wav,noepjVnUVFY,4.0,2.0,2.0,0.0,Val
510,_g3M_MoFIvA.002.wav,_g3M_MoFIvA,6.0,3.0,2.0,1.0,Train
511,kxJVM1-pYxc.005.wav,kxJVM1-pYxc,1.0,0.0,1.0,0.0,Train
512,xLfLuyIQOJE.001.wav,xLfLuyIQOJE,6.0,4.0,2.0,0.0,Train
513,1sjXuXtx9-E.004.wav,1sjXuXtx9-E,3.0,1.0,2.0,0.0,Train
514,4KD3XCMsIBs.002.wav,4KD3XCMsIBs,2.0,1.0,1.0,0.0,Val
515,Ep2F3e1xiPc.000.wav,Ep2F3e1xiPc,1.0,0.0,1.0,0.0,Train
516,BxD2uO_3RXU.001.wav,BxD2uO_3RXU,1.0,0.0,1.0,0.0,Test
517,kyq-X4IFMtw.004.wav,kyq-X4IFMtw,2.0,1.0,1.0,0.0,Test
518,wm94g-5Cg5s.001.wav,wm94g-5Cg5s,6.0,5.0,1.0,0.0,Train
519,R6NTuhZtOks.000.wav,R6NTuhZtOks,4.0,2.0,1.0,1.0,Test
520,IQNNEfYYYiw.003.wav,IQNNEfYYYiw,5.0,1.0,1.0,3.0,Test
521,qFYgMFMal_s.002.wav,qFYgMFMal_s,6.0,1.0,2.0,3.0,Train
522,wDvZdcb00Bg.000.wav,wDvZdcb00Bg,5.0,4.0,1.0,0.0,Train
523,TzW_VxrCR30.001.wav,TzW_VxrCR30,2.0,1.0,1.0,0.0,Train
524,B77ZCcCMrkM.001.wav,B77ZCcCMrkM,5.0,2.0,2.0,1.0,Val
525,aaDlp62qn60.000.wav,aaDlp62qn60,2.0,1.0,1.0,0.0,Val
526,V8w2Lo5wxl8.005.wav,V8w2Lo5wxl8,5.0,3.0,1.0,1.0,Test
527,LeQKH1vAVpg.000.wav,LeQKH1vAVpg,6.0,4.0,1.0,1.0,Train
528,DmYsoYs9jyI.000.wav,DmYsoYs9jyI,1.0,0.0,1.0,0.0,Train
529,o6xswp0D8tc.003.wav,o6xswp0D8tc,2.0,0.0,2.0,0.0,Val
530,BlXViK_ltm8.001.wav,BlXViK_ltm8,1.0,0.0,1.0,0.0,Test
531,qJ6_xSx9kCM.004.wav,qJ6_xSx9kCM,2.0,1.0,1.0,0.0,Train
532,bkzgccBFztM.002.wav,bkzgccBFztM,5.0,3.0,1.0,1.0,Test
533,u_qvbRpm88k.003.wav,u_qvbRpm88k,5.0,2.0,1.0,2.0,Train
534,bcx6xr9Ja-8.002.wav,bcx6xr9Ja-8,6.0,3.0,1.0,2.0,Train
535,8qesctueAV0.005.wav,8qesctueAV0,3.0,1.0,2.0,0.0,Train
536,scifP1EXSdo.004.wav,scifP1EXSdo,4.0,1.0,1.0,2.0,Train
537,zMXIf66PPhU.000.wav,zMXIf66PPhU,4.0,3.0,1.0,0.0,Train
538,omeHsKF7InA.002.wav,omeHsKF7InA,5.0,2.0,1.0,2.0,Train
539,cFGjJg-2zOk.004.wav,cFGjJg-2zOk,6.0,5.0,1.0,0.0,Train
540,9SGTRbePKLI.000.wav,9SGTRbePKLI,2.0,1.0,1.0,0.0,Test
541,qP8YzH6LT9c.000.wav,qP8YzH6LT9c,4.0,1.0,2.0,1.0,Train
542,Q8bdpKNp698.000.wav,Q8bdpKNp698,1.0,0.0,1.0,0.0,Train
543,IGjI8aP14gg.003.wav,IGjI8aP14gg,2.0,0.0,1.0,1.0,Train
544,8lg8A_zFOmg.004.wav,8lg8A_zFOmg,3.0,1.0,2.0,0.0,Train
545,fsCK8Xuzl1Y.002.wav,fsCK8Xuzl1Y,4.0,3.0,1.0,0.0,Val
546,u50B6bIkN9g.001.wav,u50B6bIkN9g,5.0,2.0,3.0,0.0,Train
547,sDWJMBZ1mVA.000.wav,sDWJMBZ1mVA,6.0,4.0,1.0,1.0,Train
548,AuaQ0rtedRk.000.wav,AuaQ0rtedRk,3.0,1.0,2.0,0.0,Train
549,SRjhmQTPOmA.003.wav,SRjhmQTPOmA,6.0,3.0,2.0,1.0,Val
550,lErjGxBb1Bk.005.wav,lErjGxBb1Bk,6.0,2.0,3.0,1.0,Train
551,wuTgJGTEK-0.000.wav,wuTgJGTEK-0,1.0,0.0,1.0,0.0,Test
552,C2MEPH7x9m0.000.wav,C2MEPH7x9m0,3.0,1.0,2.0,0.0,Train
553,5BPGRteF64Y.000.wav,5BPGRteF64Y,6.0,3.0,1.0,2.0,Val
554,PyPFJWirPjs.002.wav,PyPFJWirPjs,3.0,2.0,1.0,0.0,Train
555,Kmrd1MsZKmQ.004.wav,Kmrd1MsZKmQ,5.0,4.0,1.0,0.0,Train
556,NDC375coN1o.003.wav,NDC375coN1o,6.0,3.0,3.0,0.0,Train
557,6l0RBbxg4fk.001.wav,6l0RBbxg4fk,2.0,0.0,1.0,1.0,Train
558,bviHajVIie0.001.wav,bviHajVIie0,2.0,1.0,1.0,0.0,Train
559,fUf2XzWpSVo.003.wav,fUf2XzWpSVo,3.0,0.0,2.0,1.0,Val
560,3zAyM2edy1g.003.wav,3zAyM2edy1g,6.0,3.0,1.0,2.0,Test
561,P9WDAY-MFzk.005.wav,P9WDAY-MFzk,6.0,3.0,2.0,1.0,Train
562,KYkfjIZEScM.004.wav,KYkfjIZEScM,4.0,1.0,1.0,2.0,Test
563,z0v9LukQRHU.000.wav,z0v9LukQRHU,4.0,0.0,2.0,2.0,Train
